lat,lon,pgv,lnpgv_uncertainty
47.7583,10.075,2.006e-05,0.4988
47.7583,10.0833,1.994e-05,0.4988
47.7583,10.0917,2.252e-05,0.4988
47.7583,10.1,2.239e-05,0.4988
47.7583,10.1083,2.089e-05,0.4988
47.7583,10.1167,2.077e-05,0.4988
47.7583,10.125,2.202e-05,0.4988
47.7583,10.1333,2.189e-05,0.4988
47.7583,10.1417,2.177e-05,0.4988
47.7583,10.15,2.165e-05,0.4988
47.7583,10.1583,2.153e-05,0.4988
47.7583,10.1667,2.141e-05,0.4988
47.7583,10.175,2.129e-05,0.4988
47.7583,10.1833,2.117e-05,0.4988
47.7583,10.1917,2.105e-05,0.4988
47.7583,10.2,2.094e-05,0.4988
47.7583,10.2083,1.695e-05,0.4988
47.7583,10.2167,1.686e-05,0.4988
47.7583,10.225,1.676e-05,0.4988
47.7583,10.2333,1.667e-05,0.4988
47.7583,10.2417,1.658e-05,0.4988
47.7583,10.25,1.649e-05,0.4988
47.7583,10.2583,1.64e-05,0.4988
47.7583,10.2667,1.631e-05,0.4988
47.7583,10.275,1.622e-05,0.4988
47.7583,10.2833,1.614e-05,0.4988
47.7583,10.2917,1.637e-05,0.4988
47.7583,10.3,1.628e-05,0.4988
47.7583,10.3083,1.619e-05,0.4988
47.7583,10.3167,1.611e-05,0.4988
47.7583,10.325,1.571e-05,0.4988
47.7583,10.3333,1.563e-05,0.4988
47.7583,10.3417,1.554e-05,0.4988
47.7583,10.35,1.546e-05,0.4988
47.7583,10.3583,1.538e-05,0.4988
47.7583,10.3667,1.53e-05,0.4988
47.7583,10.375,1.522e-05,0.4988
47.7583,10.3833,1.513e-05,0.4988
47.7583,10.3917,1.669e-05,0.4988
47.7583,10.4,1.66e-05,0.4988
47.7583,10.4083,1.49e-05,0.4988
47.7583,10.4167,1.482e-05,0.4988
47.7583,10.425,1.474e-05,0.4988
47.7583,10.4333,1.466e-05,0.4988
47.7583,10.4417,1.459e-05,0.4988
47.7583,10.45,1.451e-05,0.4988
47.7583,10.4583,1.458e-05,0.4988
47.7583,10.4667,1.45e-05,0.4988
47.7583,10.475,1.429e-05,0.4988
47.7583,10.4833,1.421e-05,0.4988
47.7583,10.4917,1.414e-05,0.4988
47.7583,10.5,1.407e-05,0.4988
47.7583,10.5083,1.427e-05,0.4988
47.7583,10.5167,1.42e-05,0.4988
47.7583,10.525,1.385e-05,0.4988
47.7583,10.5333,1.378e-05,0.4988
47.7583,10.5417,1.371e-05,0.4988
47.7583,10.55,1.364e-05,0.4988
47.7583,10.5583,1.468e-05,0.4988
47.7583,10.5667,1.46e-05,0.4988
47.7583,10.575,1.453e-05,0.4988
47.7583,10.5833,1.445e-05,0.4988
47.7583,10.5917,1.356e-05,0.4988
47.7583,10.6,1.349e-05,0.4988
47.75,5.9,2.151e-05,0.4988
47.75,5.9083,2.165e-05,0.4988
47.75,5.9167,2.179e-05,0.4988
47.75,5.925,2.193e-05,0.4988
47.75,5.9333,2.208e-05,0.4988
47.75,5.9417,2.222e-05,0.4988
47.75,5.95,2.816e-05,0.4988
47.75,5.9583,2.834e-05,0.4988
47.75,5.9667,2.266e-05,0.4988
47.75,5.975,2.281e-05,0.4988
47.75,5.9833,3.639e-05,0.4988
47.75,5.9917,3.664e-05,0.4988
47.75,6,2.327e-05,0.4988
47.75,6.0083,2.343e-05,0.4988
47.75,6.0167,2.608e-05,0.4988
47.75,6.025,2.625e-05,0.4988
47.75,6.0333,3.572e-05,0.4988
47.75,6.0417,3.596e-05,0.4988
47.75,6.05,3.621e-05,0.4988
47.75,6.0583,3.646e-05,0.4988
47.75,6.0667,3.671e-05,0.4988
47.75,6.075,3.696e-05,0.4988
47.75,6.0833,3.832e-05,0.4988
47.75,6.0917,3.859e-05,0.4988
47.75,6.1,4.59e-05,0.4988
47.75,6.1083,4.622e-05,0.4988
47.75,6.1167,3.697e-05,0.4988
47.75,6.125,3.723e-05,0.4988
47.75,6.1333,5.387e-05,0.4988
47.75,6.1417,5.425e-05,0.4988
47.75,6.15,5.477e-05,0.4988
47.75,6.1583,5.516e-05,0.4988
47.75,6.1667,5.569e-05,0.4988
47.75,6.175,5.609e-05,0.4988
47.75,6.1833,5.65e-05,0.4988
47.75,6.1917,5.69e-05,0.4988
47.75,6.2,5.732e-05,0.4988
47.75,6.2083,5.773e-05,0.4988
47.75,6.2167,4.84e-05,0.4988
47.75,6.225,4.875e-05,0.4988
47.75,6.2333,4.087e-05,0.4988
47.75,6.2417,4.117e-05,0.4988
47.75,6.25,4.148e-05,0.4988
47.75,6.2583,4.179e-05,0.4988
47.75,6.2667,4.21e-05,0.4988
47.75,6.275,4.242e-05,0.4988
47.75,6.2833,4.274e-05,0.4988
47.75,6.2917,4.306e-05,0.4988
47.75,6.3,5.214e-05,0.4988
47.75,6.3083,5.254e-05,0.4988
47.75,6.3167,4.406e-05,0.4988
47.75,6.325,4.44e-05,0.4988
47.75,6.3333,6.461e-05,0.4988
47.75,6.3417,6.512e-05,0.4988
47.75,6.35,6.563e-05,0.4988
47.75,6.3583,6.614e-05,0.4988
47.75,6.3667,6.634e-05,0.4988
47.75,6.375,6.687e-05,0.4988
47.75,6.3833,5.877e-05,0.4987
47.75,6.3917,5.924e-05,0.4987
47.75,6.4,5.799e-05,0.4987
47.75,6.4083,5.846e-05,0.4987
47.75,6.4167,5.317e-05,0.4987
47.75,6.425,5.361e-05,0.4987
47.75,6.4333,5.405e-05,0.4987
47.75,6.4417,5.45e-05,0.4987
47.75,6.45,5.496e-05,0.4987
47.75,6.4583,5.542e-05,0.4987
47.75,6.4667,4.439e-05,0.4987
47.75,6.475,4.477e-05,0.4987
47.75,6.4833,3.587e-05,0.4987
47.75,6.4917,3.618e-05,0.4987
47.75,6.5,3.649e-05,0.4986
47.75,6.5083,3.68e-05,0.4986
47.75,6.5167,3.713e-05,0.4986
47.75,6.525,3.745e-05,0.4986
47.75,6.5333,3.778e-05,0.4986
47.75,6.5417,3.812e-05,0.4986
47.75,6.55,3.846e-05,0.4986
47.75,6.5583,3.881e-05,0.4986
47.75,6.5667,3.916e-05,0.4985
47.75,6.575,3.952e-05,0.4985
47.75,6.5833,3.989e-05,0.4985
47.75,6.5917,4.026e-05,0.4985
47.75,6.6,4.063e-05,0.4985
47.75,6.6083,4.102e-05,0.4985
47.75,6.6167,4.14e-05,0.4985
47.75,6.625,4.18e-05,0.4984
47.75,6.6333,4.22e-05,0.4984
47.75,6.6417,4.261e-05,0.4984
47.75,6.65,4.303e-05,0.4984
47.75,6.6583,4.346e-05,0.4984
47.75,6.6667,4.389e-05,0.4983
47.75,6.675,4.433e-05,0.4983
47.75,6.6833,4.478e-05,0.4983
47.75,6.6917,4.523e-05,0.4983
47.75,6.7,4.57e-05,0.4982
47.75,6.7083,4.617e-05,0.4982
47.75,6.7167,4.666e-05,0.4982
47.75,6.725,4.715e-05,0.4982
47.75,6.7333,4.765e-05,0.4981
47.75,6.7417,4.817e-05,0.4981
47.75,6.75,4.869e-05,0.4981
47.75,6.7583,4.923e-05,0.498
47.75,6.7667,4.977e-05,0.498
47.75,6.775,5.033e-05,0.498
47.75,6.7833,5.09e-05,0.4979
47.75,6.7917,5.148e-05,0.4979
47.75,6.8,5.207e-05,0.4978
47.75,6.8083,5.268e-05,0.4978
47.75,6.8167,5.33e-05,0.4977
47.75,6.825,5.394e-05,0.4977
47.75,6.8333,6.872e-05,0.4977
47.75,6.8417,6.956e-05,0.4976
47.75,6.85,5.593e-05,0.4976
47.75,6.8583,5.663e-05,0.4975
47.75,6.8667,5.734e-05,0.4974
47.75,6.875,5.808e-05,0.4974
47.75,6.8833,5.883e-05,0.4973
47.75,6.8917,5.959e-05,0.4973
47.75,6.9,6.038e-05,0.4972
47.75,6.9083,6.119e-05,0.4972
47.75,6.9167,6.202e-05,0.4971
47.75,6.925,6.287e-05,0.497
47.75,6.9333,6.375e-05,0.4969
47.75,6.9417,6.464e-05,0.4969
47.75,6.95,6.557e-05,0.4968
47.75,6.9583,6.651e-05,0.4967
47.75,6.9667,6.749e-05,0.4966
47.75,6.975,6.849e-05,0.4966
47.75,6.9833,6.952e-05,0.4965
47.75,6.9917,7.058e-05,0.4964
47.75,7,7.168e-05,0.4963
47.75,7.0083,7.28e-05,0.4962
47.75,7.0167,9.042e-05,0.4961
47.75,7.025,9.188e-05,0.496
47.75,7.0333,9.617e-05,0.4959
47.75,7.0417,9.776e-05,0.4958
47.75,7.05,9.941e-05,0.4957
47.75,7.0583,0.0001011,0.4956
47.75,7.0667,0.0001162,0.4955
47.75,7.075,0.0001183,0.4953
47.75,7.0833,0.0001204,0.4952
47.75,7.0917,0.0001225,0.4951
47.75,7.1,0.0001248,0.495
47.75,7.1083,0.0001271,0.4948
47.75,7.1167,0.0001442,0.4947
47.75,7.125,0.000147,0.4945
47.75,7.1333,0.0001345,0.4944
47.75,7.1417,0.0001372,0.4942
47.75,7.15,0.0001399,0.4941
47.75,7.1583,0.0001428,0.4939
47.75,7.1667,0.0001457,0.4937
47.75,7.175,0.0001487,0.4935
47.75,7.1833,0.0001519,0.4934
47.75,7.1917,0.0001551,0.4932
47.75,7.2,0.0001585,0.493
47.75,7.2083,0.000162,0.4928
47.75,7.2167,0.0001465,0.4926
47.75,7.225,0.0001498,0.4924
47.75,7.2333,0.0001533,0.4921
47.75,7.2417,0.0001569,0.4919
47.75,7.25,0.0001815,0.4917
47.75,7.2583,0.0001858,0.4914
47.75,7.2667,0.0001903,0.4912
47.75,7.275,0.0001949,0.4909
47.75,7.2833,0.0001674,0.4906
47.75,7.2917,0.0001716,0.4904
47.75,7.3,0.0002985,0.4901
47.75,7.3083,0.000306,0.4898
47.75,7.3167,0.0003138,0.4895
47.75,7.325,0.0003219,0.4892
47.75,7.3333,0.000232,0.4889
47.75,7.3417,0.0002381,0.4886
47.75,7.35,0.0002048,0.4882
47.75,7.3583,0.0002101,0.4879
47.75,7.3667,0.0002572,0.4875
47.75,7.375,0.0002639,0.4872
47.75,7.3833,0.0002707,0.4869
47.75,7.3917,0.0002777,0.4865
47.75,7.4,0.0003587,0.4861
47.75,7.4083,0.0003677,0.4858
47.75,7.4167,0.0003333,0.4854
47.75,7.425,0.0003414,0.4851
47.75,7.4333,0.0003496,0.4847
47.75,7.4417,0.0003578,0.4843
47.75,7.45,0.0003661,0.484
47.75,7.4583,0.0003742,0.4836
47.75,7.4667,0.0003823,0.4833
47.75,7.475,0.0003903,0.483
47.75,7.4833,0.0003981,0.4826
47.75,7.4917,0.0004057,0.4823
47.75,7.5,0.000729,0.482
47.75,7.5083,0.0007414,0.4817
47.75,7.5167,0.000753,0.4814
47.75,7.525,0.0007638,0.4812
47.75,7.5333,0.0007738,0.481
47.75,7.5417,0.0007828,0.4807
47.75,7.55,0.0007907,0.4805
47.75,7.5583,0.0007975,0.4804
47.75,7.5667,0.0005727,0.4802
47.75,7.575,0.0005758,0.4801
47.75,7.5833,0.0004121,0.48
47.75,7.5917,0.0004129,0.4799
47.75,7.6,0.0003548,0.4799
47.75,7.6083,0.0003543,0.4799
47.75,7.6167,0.0005176,0.4799
47.75,7.625,0.0005151,0.4799
47.75,7.6333,0.0003977,0.48
47.75,7.6417,0.0003945,0.4801
47.75,7.65,0.0003534,0.4802
47.75,7.6583,0.0003495,0.4803
47.75,7.6667,0.0005662,0.4804
47.75,7.675,0.0005585,0.4806
47.75,7.6833,0.0002664,0.4807
47.75,7.6917,0.0002621,0.4809
47.75,7.7,0.0002577,0.4811
47.75,7.7083,0.000253,0.4813
47.75,7.7167,0.0002482,0.4815
47.75,7.725,0.0002432,0.4818
47.75,7.7333,0.0002382,0.482
47.75,7.7417,0.0002332,0.4822
47.75,7.75,0.0002281,0.4825
47.75,7.7583,0.000223,0.4827
47.75,7.7667,0.0002179,0.4829
47.75,7.775,0.0002129,0.4832
47.75,7.7833,0.0002079,0.4834
47.75,7.7917,0.0002029,0.4837
47.75,7.8,0.0001981,0.4839
47.75,7.8083,0.0001932,0.4841
47.75,7.8167,0.0001884,0.4843
47.75,7.825,0.0001837,0.4845
47.75,7.8333,0.0001792,0.4847
47.75,7.8417,0.0001747,0.4849
47.75,7.85,0.0001704,0.4851
47.75,7.8583,0.0001662,0.4853
47.75,7.8667,0.0001621,0.4854
47.75,7.875,0.0001582,0.4856
47.75,7.8833,0.0001543,0.4857
47.75,7.8917,0.0001506,0.4858
47.75,7.9,0.000147,0.4859
47.75,7.9083,0.0001436,0.486
47.75,7.9167,0.0001402,0.4861
47.75,7.925,0.000137,0.4862
47.75,7.9333,0.0001339,0.4862
47.75,7.9417,0.0001309,0.4863
47.75,7.95,0.0001279,0.4863
47.75,7.9583,0.0001251,0.4863
47.75,7.9667,0.0001224,0.4863
47.75,7.975,0.0001198,0.4863
47.75,7.9833,0.0001173,0.4863
47.75,7.9917,0.0001149,0.4863
47.75,8,0.0001126,0.4862
47.75,8.0083,0.0001103,0.4862
47.75,8.0167,0.0001082,0.4861
47.75,8.025,0.0001061,0.4861
47.75,8.0333,0.0001041,0.486
47.75,8.0417,0.0001022,0.4859
47.75,8.05,0.0001004,0.4858
47.75,8.0583,9.86e-05,0.4856
47.75,8.0667,9.689e-05,0.4855
47.75,8.075,9.526e-05,0.4854
47.75,8.0833,9.369e-05,0.4852
47.75,8.0917,9.218e-05,0.485
47.75,8.1,9.074e-05,0.4849
47.75,8.1083,8.935e-05,0.4847
47.75,8.1167,8.802e-05,0.4845
47.75,8.125,8.674e-05,0.4842
47.75,8.1333,8.552e-05,0.484
47.75,8.1417,8.435e-05,0.4837
47.75,8.15,8.322e-05,0.4834
47.75,8.1583,8.213e-05,0.4831
47.75,8.1667,8.109e-05,0.4828
47.75,8.175,5.345e-05,0.4824
47.75,8.1833,4.907e-05,0.482
47.75,8.1917,4.651e-05,0.4816
47.75,8.2,4.509e-05,0.4811
47.75,8.2083,5.961e-05,0.4806
47.75,8.2167,5.211e-05,0.48
47.75,8.225,5.06e-05,0.4794
47.75,8.2333,4.719e-05,0.4787
47.75,8.2417,4.677e-05,0.478
47.75,8.25,5.042e-05,0.4772
47.75,8.2583,4.969e-05,0.4763
47.75,8.2667,4.639e-05,0.4754
47.75,8.275,4.437e-05,0.4743
47.75,8.2833,4.108e-05,0.4732
47.75,8.2917,4.376e-05,0.4719
47.75,8.3,4.749e-05,0.4705
47.75,8.3083,5.483e-05,0.469
47.75,8.3167,6.153e-05,0.4673
47.75,8.325,5.71e-05,0.4654
47.75,8.3333,5.595e-05,0.4634
47.75,8.3417,3.949e-05,0.4611
47.75,8.35,4.647e-05,0.4586
47.75,8.3583,5.008e-05,0.4558
47.75,8.3667,5.194e-05,0.4528
47.75,8.375,5.972e-05,0.4494
47.75,8.3833,4.468e-05,0.4456
47.75,8.3917,5.181e-05,0.4414
47.75,8.4,5.616e-05,0.4367
47.75,8.4083,5.888e-05,0.4314
47.75,8.4167,5.749e-05,0.4255
47.75,8.425,5.356e-05,0.4189
47.75,8.4333,4.329e-05,0.4115
47.75,8.4417,4.33e-05,0.4033
47.75,8.45,4.35e-05,0.3942
47.75,8.4583,0.0001004,0.3842
47.75,8.4667,4.85e-05,0.3736
47.75,8.475,5.139e-05,0.3633
47.75,8.4833,6.015e-05,0.3547
47.75,8.4917,5.26e-05,0.3508
47.75,8.5,5.075e-05,0.353
47.75,8.5083,5.178e-05,0.3602
47.75,8.5167,5.153e-05,0.3696
47.75,8.525,4.02e-05,0.3793
47.75,8.5333,4.181e-05,0.3885
47.75,8.5417,4.684e-05,0.3967
47.75,8.55,5.249e-05,0.4041
47.75,8.5583,5.007e-05,0.4105
47.75,8.5667,4.246e-05,0.4161
47.75,8.575,3.994e-05,0.4209
47.75,8.5833,3.821e-05,0.4251
47.75,8.5917,5.1e-05,0.4286
47.75,8.6,6.106e-05,0.4317
47.75,8.6083,4.718e-05,0.4343
47.75,8.6167,5.417e-05,0.4365
47.75,8.625,5.141e-05,0.4385
47.75,8.6333,3.562e-05,0.4401
47.75,8.6417,5.497e-05,0.4415
47.75,8.65,4.965e-05,0.4427
47.75,8.6583,5.372e-05,0.4437
47.75,8.6667,5.529e-05,0.4447
47.75,8.675,5.338e-05,0.4455
47.75,8.6833,4.837e-05,0.4462
47.75,8.6917,4.122e-05,0.4468
47.75,8.7,5.851e-05,0.4474
47.75,8.7083,5.347e-05,0.4479
47.75,8.7167,4.403e-05,0.4483
47.75,8.725,5.587e-05,0.4487
47.75,8.7333,4.492e-05,0.449
47.75,8.7417,6.211e-05,0.4492
47.75,8.75,8.857e-05,0.4493
47.75,8.7583,4.467e-05,0.4494
47.75,8.7667,4.786e-05,0.4494
47.75,8.775,6.072e-05,0.4493
47.75,8.7833,6.155e-05,0.4491
47.75,8.7917,6.282e-05,0.4489
47.75,8.8,3.801e-05,0.4487
47.75,8.8083,5.855e-05,0.4484
47.75,8.8167,6.924e-05,0.4481
47.75,8.825,4.579e-05,0.4479
47.75,8.8333,7.643e-05,0.4477
47.75,8.8417,9.436e-05,0.4477
47.75,8.85,7.086e-05,0.4478
47.75,8.8583,7.428e-05,0.448
47.75,8.8667,6.86e-05,0.4484
47.75,8.875,7.255e-05,0.449
47.75,8.8833,7.017e-05,0.4499
47.75,8.8917,6.935e-05,0.4509
47.75,8.9,4.517e-05,0.452
47.75,8.9083,4.557e-05,0.4533
47.75,8.9167,5.976e-05,0.4548
47.75,8.925,6.949e-05,0.4564
47.75,8.9333,7.961e-05,0.458
47.75,8.9417,8.044e-05,0.4597
47.75,8.95,6.136e-05,0.4614
47.75,8.9583,6.575e-05,0.4631
47.75,8.9667,6.178e-05,0.4648
47.75,8.975,5.906e-05,0.4664
47.75,8.9833,3.347e-05,0.468
47.75,8.9917,3.401e-05,0.4696
47.75,9,3.699e-05,0.4711
47.75,9.0083,3.446e-05,0.4726
47.75,9.0167,3.181e-05,0.474
47.75,9.025,4.465e-05,0.4753
47.75,9.0333,4.4e-05,0.4765
47.75,9.0417,5.51e-05,0.4777
47.75,9.05,4.433e-05,0.4789
47.75,9.0583,3.131e-05,0.4799
47.75,9.0667,3.11e-05,0.4809
47.75,9.075,3.662e-05,0.4819
47.75,9.0833,3.707e-05,0.4828
47.75,9.0917,2.842e-05,0.4836
47.75,9.1,3.142e-05,0.4844
47.75,9.1083,2.824e-05,0.4852
47.75,9.1167,2.804e-05,0.4859
47.75,9.125,2.811e-05,0.4866
47.75,9.1333,4.294e-05,0.4872
47.75,9.1417,3.697e-05,0.4878
47.75,9.15,3.652e-05,0.4884
47.75,9.1583,2.981e-05,0.4889
47.75,9.1667,2.946e-05,0.4895
47.75,9.175,2.911e-05,0.4899
47.75,9.1833,2.878e-05,0.4904
47.75,9.1917,3.512e-05,0.4908
47.75,9.2,3.295e-05,0.4912
47.75,9.2083,3.198e-05,0.4916
47.75,9.2167,2.464e-05,0.492
47.75,9.225,2.506e-05,0.4923
47.75,9.2333,3.099e-05,0.4927
47.75,9.2417,3.813e-05,0.493
47.75,9.25,3.23e-05,0.4933
47.75,9.2583,2.264e-05,0.4935
47.75,9.2667,2.221e-05,0.4938
47.75,9.275,2.537e-05,0.494
47.75,9.2833,2.585e-05,0.4943
47.75,9.2917,4.802e-05,0.4945
47.75,9.3,4.75e-05,0.4947
47.75,9.3083,4.628e-05,0.4949
47.75,9.3167,4.661e-05,0.4951
47.75,9.325,2.685e-05,0.4953
47.75,9.3333,2.203e-05,0.4955
47.75,9.3417,2.307e-05,0.4956
47.75,9.35,2.271e-05,0.4958
47.75,9.3583,2.394e-05,0.496
47.75,9.3667,2.668e-05,0.4961
47.75,9.375,1.884e-05,0.4962
47.75,9.3833,2.195e-05,0.4964
47.75,9.3917,1.845e-05,0.4965
47.75,9.4,1.996e-05,0.4966
47.75,9.4083,1.823e-05,0.4967
47.75,9.4167,1.799e-05,0.4968
47.75,9.425,1.768e-05,0.4969
47.75,9.4333,1.789e-05,0.497
47.75,9.4417,2.135e-05,0.4971
47.75,9.45,1.966e-05,0.4972
47.75,9.4583,3.921e-05,0.4973
47.75,9.4667,1.786e-05,0.4973
47.75,9.475,1.846e-05,0.4974
47.75,9.4833,1.844e-05,0.4975
47.75,9.4917,2.654e-05,0.4976
47.75,9.5,3.319e-05,0.4976
47.75,9.5083,2.491e-05,0.4977
47.75,9.5167,2.272e-05,0.4977
47.75,9.525,3.479e-05,0.4978
47.75,9.5333,1.826e-05,0.4978
47.75,9.5417,1.699e-05,0.4979
47.75,9.55,1.881e-05,0.4979
47.75,9.5583,2.442e-05,0.498
47.75,9.5667,2.225e-05,0.498
47.75,9.575,3.346e-05,0.4981
47.75,9.5833,3.321e-05,0.4981
47.75,9.5917,3.296e-05,0.4981
47.75,9.6,3.272e-05,0.4982
47.75,9.6083,2.657e-05,0.4982
47.75,9.6167,2.638e-05,0.4982
47.75,9.625,2.723e-05,0.4983
47.75,9.6333,2.704e-05,0.4983
47.75,9.6417,2.581e-05,0.4983
47.75,9.65,2.563e-05,0.4984
47.75,9.6583,2.991e-05,0.4984
47.75,9.6667,2.97e-05,0.4984
47.75,9.675,2.509e-05,0.4984
47.75,9.6833,2.491e-05,0.4984
47.75,9.6917,2.683e-05,0.4985
47.75,9.7,2.664e-05,0.4985
47.75,9.7083,2.44e-05,0.4985
47.75,9.7167,2.424e-05,0.4985
47.75,9.725,2.407e-05,0.4985
47.75,9.7333,2.391e-05,0.4986
47.75,9.7417,2.375e-05,0.4986
47.75,9.75,2.359e-05,0.4986
47.75,9.7583,2.344e-05,0.4986
47.75,9.7667,2.328e-05,0.4986
47.75,9.775,2.313e-05,0.4986
47.75,9.7833,2.298e-05,0.4986
47.75,9.7917,2.283e-05,0.4986
47.75,9.8,2.268e-05,0.4987
47.75,9.8083,2.649e-05,0.4987
47.75,9.8167,2.632e-05,0.4987
47.75,9.825,2.225e-05,0.4987
47.75,9.8333,2.211e-05,0.4987
47.75,9.8417,2.582e-05,0.4987
47.75,9.85,2.566e-05,0.4987
47.75,9.8583,2.169e-05,0.4987
47.75,9.8667,2.155e-05,0.4987
47.75,9.875,2.518e-05,0.4987
47.75,9.8833,2.502e-05,0.4987
47.75,9.8917,2.157e-05,0.4987
47.75,9.9,2.144e-05,0.4987
47.75,9.9083,2.09e-05,0.4987
47.75,9.9167,2.077e-05,0.4988
47.75,9.925,2.064e-05,0.4988
47.75,9.9333,2.052e-05,0.4988
47.75,9.9417,2.039e-05,0.4988
47.75,9.95,2.027e-05,0.4988
47.75,9.9583,2.015e-05,0.4988
47.75,9.9667,2.003e-05,0.4988
47.75,9.975,1.991e-05,0.4988
47.75,9.9833,1.979e-05,0.4988
47.75,9.9917,1.967e-05,0.4988
47.75,10,1.956e-05,0.4988
47.75,10.0083,1.944e-05,0.4988
47.75,10.0167,1.933e-05,0.4988
47.75,10.025,2.259e-05,0.4988
47.75,10.0333,2.246e-05,0.4988
47.75,10.0417,2.1e-05,0.4988
47.75,10.05,2.088e-05,0.4988
47.75,10.0583,2.03e-05,0.4988
47.75,10.0667,2.019e-05,0.4988
47.75,10.075,2.43e-05,0.4988
47.75,10.0833,2.416e-05,0.4988
47.75,10.0917,2.402e-05,0.4988
47.75,10.1,2.388e-05,0.4988
47.75,10.1083,2.3e-05,0.4988
47.75,10.1167,2.287e-05,0.4988
47.75,10.125,2.203e-05,0.4988
47.75,10.1333,2.191e-05,0.4988
47.75,10.1417,2.179e-05,0.4988
47.75,10.15,2.166e-05,0.4988
47.75,10.1583,2.154e-05,0.4988
47.75,10.1667,2.142e-05,0.4988
47.75,10.175,2.13e-05,0.4988
47.75,10.1833,2.118e-05,0.4988
47.75,10.1917,2.107e-05,0.4988
47.75,10.2,2.095e-05,0.4988
47.75,10.2083,2.084e-05,0.4988
47.75,10.2167,2.072e-05,0.4988
47.75,10.225,1.678e-05,0.4988
47.75,10.2333,1.668e-05,0.4988
47.75,10.2417,1.659e-05,0.4988
47.75,10.25,1.65e-05,0.4988
47.75,10.2583,1.728e-05,0.4988
47.75,10.2667,1.719e-05,0.4988
47.75,10.275,1.624e-05,0.4988
47.75,10.2833,1.615e-05,0.4988
47.75,10.2917,1.606e-05,0.4988
47.75,10.3,1.597e-05,0.4988
47.75,10.3083,1.62e-05,0.4988
47.75,10.3167,1.612e-05,0.4988
47.75,10.325,1.603e-05,0.4988
47.75,10.3333,1.594e-05,0.4988
47.75,10.3417,1.555e-05,0.4988
47.75,10.35,1.547e-05,0.4988
47.75,10.3583,1.539e-05,0.4988
47.75,10.3667,1.531e-05,0.4988
47.75,10.375,1.522e-05,0.4988
47.75,10.3833,1.514e-05,0.4988
47.75,10.3917,1.633e-05,0.4988
47.75,10.4,1.625e-05,0.4988
47.75,10.4083,1.491e-05,0.4988
47.75,10.4167,1.483e-05,0.4988
47.75,10.425,1.475e-05,0.4988
47.75,10.4333,1.467e-05,0.4988
47.75,10.4417,1.46e-05,0.4988
47.75,10.45,1.452e-05,0.4988
47.75,10.4583,1.313e-05,0.4988
47.75,10.4667,1.306e-05,0.4988
47.75,10.475,1.43e-05,0.4988
47.75,10.4833,1.422e-05,0.4988
47.75,10.4917,1.429e-05,0.4988
47.75,10.5,1.421e-05,0.4988
47.75,10.5083,1.4e-05,0.4988
47.75,10.5167,1.393e-05,0.4988
47.75,10.525,1.386e-05,0.4988
47.75,10.5333,1.379e-05,0.4988
47.75,10.5417,1.385e-05,0.4988
47.75,10.55,1.378e-05,0.4988
47.75,10.5583,1.371e-05,0.4988
47.75,10.5667,1.364e-05,0.4988
47.75,10.575,1.357e-05,0.4988
47.75,10.5833,1.35e-05,0.4988
47.75,10.5917,1.383e-05,0.4988
47.75,10.6,1.376e-05,0.4988
47.7417,5.9,2.154e-05,0.4988
47.7417,5.9083,2.168e-05,0.4988
47.7417,5.9167,2.182e-05,0.4988
47.7417,5.925,2.196e-05,0.4988
47.7417,5.9333,2.21e-05,0.4988
47.7417,5.9417,2.225e-05,0.4988
47.7417,5.95,2.819e-05,0.4988
47.7417,5.9583,2.838e-05,0.4988
47.7417,5.9667,2.269e-05,0.4988
47.7417,5.975,2.284e-05,0.4988
47.7417,5.9833,3.644e-05,0.4988
47.7417,5.9917,3.669e-05,0.4988
47.7417,6,2.33e-05,0.4988
47.7417,6.0083,2.346e-05,0.4988
47.7417,6.0167,2.611e-05,0.4988
47.7417,6.025,2.629e-05,0.4988
47.7417,6.0333,3.577e-05,0.4988
47.7417,6.0417,3.601e-05,0.4988
47.7417,6.05,3.626e-05,0.4988
47.7417,6.0583,3.651e-05,0.4988
47.7417,6.0667,3.676e-05,0.4988
47.7417,6.075,3.701e-05,0.4988
47.7417,6.0833,3.838e-05,0.4988
47.7417,6.0917,3.864e-05,0.4988
47.7417,6.1,4.597e-05,0.4988
47.7417,6.1083,4.629e-05,0.4988
47.7417,6.1167,3.703e-05,0.4988
47.7417,6.125,3.729e-05,0.4988
47.7417,6.1333,5.396e-05,0.4988
47.7417,6.1417,5.434e-05,0.4988
47.7417,6.15,5.486e-05,0.4988
47.7417,6.1583,5.525e-05,0.4988
47.7417,6.1667,5.578e-05,0.4988
47.7417,6.175,5.618e-05,0.4988
47.7417,6.1833,5.659e-05,0.4988
47.7417,6.1917,5.7e-05,0.4988
47.7417,6.2,5.741e-05,0.4988
47.7417,6.2083,5.783e-05,0.4988
47.7417,6.2167,4.848e-05,0.4988
47.7417,6.225,4.883e-05,0.4988
47.7417,6.2333,4.094e-05,0.4988
47.7417,6.2417,4.124e-05,0.4988
47.7417,6.25,4.155e-05,0.4988
47.7417,6.2583,4.186e-05,0.4988
47.7417,6.2667,4.218e-05,0.4988
47.7417,6.275,4.249e-05,0.4988
47.7417,6.2833,4.282e-05,0.4988
47.7417,6.2917,4.314e-05,0.4988
47.7417,6.3,5.224e-05,0.4988
47.7417,6.3083,5.264e-05,0.4988
